my.site.num,max.pack.site,max.pack.spp,func.grp,study.site,study,"jumping.worms (Amynthus, metaphire, megascolecids)",area.sampled.m2,site.replicates,replicate.size.m2,collection.method,replicate.mindistance.m,site.mindistance,sampling.notes,sample.year,sample.month,latitude,longitude,country,state/province,dist.road,elevation,altitude.m.asl,habitat.type,dom.tree.spp,dom.tree,dom.veg.spp,dom.veg,annual.precip.mm,ph,ph.method,soil.moisture.pct,mean.july.tempc,mean.jan.tempc,mean.study.temp,soil.temp,mean.annu.soil.temp,organic.C.kg,organic.N,soil.organic.matter%,,funct.code,func.group,Dendrobaena octaedra,Lumbricus spp.,Aporrectodea spp.,Dendrobaena spp.,Lumbricus rubellus,Lumbricus terrestris,Octolasion tyrtaeum,Octolasion spp.,Aporrectodea caliginosa,Aporrectodea rosea,Bimastos rubidus,Unknown,Aporrectodea turgida,Lumbricus castaneus,Dendrodrilus spp.,Octolasion cyaneum,Amynthas agrestis,Eisenia teteadra,Amynthas spp.,Endogeic spp.,Allolobophora chlorotica,Amynthas tokioensis,Eisenia fetida,Eisenia hortensis,Aporrectodea longa,Eisenia lucens,Aporrectodea octaedra,Bimastos parvus,Epi-endogeic spp.,Epigeic spp.,Anecic spp.,row.totals,row.totalsA
886,304,,,FA-26,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
887,305,,,FA-27,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
888,306,,,FA-28,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
889,307,,,FA-29,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
890,308,,,FA-30,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
891,309,,,FA-31,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
892,310,,,FA-32,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
893,311,,,FA-33,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
894,312,,,FA-34,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
895,313,,,FA-35,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
896,314,,,FA-36,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
897,315,,,FA-37,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
898,316,,,FA-38,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
899,317,,,FA-39,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
900,318,,,FA-40,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
901,319,,,FA-41,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
902,320,,,FA-42,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
903,321,,,FA-43,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
904,322,,,FA-44,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
905,323,,,FA-45,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
906,324,,,FA-46,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
907,325,,,FA-47,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
908,326,,,FA-48,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
909,327,,,FA-49,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
910,328,,,FA-50,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
911,329,,,FA-51,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
912,330,,,FA-52,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
913,331,,,FA-53,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
914,332,,,FA-54,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
915,333,,,FA-55,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
916,334,,,FA-56,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
917,335,,,FA-57,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
918,336,,,FA-58,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
919,337,,,FA-59,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
920,338,,,FA-60,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
921,339,,,FA-61,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
922,340,,,FA-62,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
923,341,,,FA-63,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
924,342,,,FA-64,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
925,343,,,FA-65,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
926,344,,,FA-66,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
927,345,,,FA-67,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
928,346,,,FA-68,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
929,347,,,FA-69,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
930,348,,,FA-70,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
931,349,,,FA-71,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
932,350,,,FA-72,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
933,351,,,FA-73,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
934,352,,,FA-74,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
935,353,,,FA-75,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
936,354,,,FA-76,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
937,355,,,FA-77,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
938,356,,,FA-78,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
939,357,,,FA-79,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
940,358,,,FA-80,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
941,359,,,FA-81,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
942,360,,,FA-82,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
943,361,,,FA-83,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
944,362,,,FA-84,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
945,363,,,FA-85,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
946,364,,,FA-86,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
947,365,,,FA-87,"Cameron et al., 2015",N,0.0625,1,0.625,hand-sorting,50 m,50 m,,,,55.3,-113.9,CA,Alberta,,,,,Populus tremuloides Michx.,mature trembling aspen,Rosa acicularis Lindl & Viburnum edule (Michx.) Raf,,469,,,,,,-0.2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
